"Gene","logFC"
"Gene_4550",0.00389192594168009
"Gene_4551",0.00402494925611618
"Gene_4552",0.0367590821257915
"Gene_4553",0.0639894779495562
"Gene_4554",0.0602015772291988
"Gene_4555",0.019931938684111
"Gene_4557",0.128056371059432
"Gene_4558",0.0698680319014993
"Gene_4559",0.0625159969898714
"Gene_4560",0.151739215839062
"Gene_4561",0.000417910518144105
"Gene_4563",0.0849584795278457
"Gene_4564",0.105610890323391
"Gene_4565",0.0550339545796676
"Gene_4566",0.082522321298462
"Gene_4567",0.0661879377717001
"Gene_4568",0.0219760721607143
"Gene_4569",0.0360483931041693
"Gene_4570",0.0544179232666733
"Gene_4574",0.0333789630963817
"Gene_4575",0.0513290533107611
"Gene_4576",0.0323485562197372
"Gene_4577",0.0993718397472398
"Gene_4579",0.0229033358585622
"Gene_4580",0.0274789862304918
"Gene_4581",0.0783825169153096
"Gene_4582",0.102886174411165
"Gene_4583",0.045943060791509
"Gene_4584",0.113645997034877
"Gene_4588",0.0731740753513024
"Gene_4589",0.000407226376883507
"Gene_4591",0.0135815754152149
"Gene_4592",0.0139614267358903
"Gene_4593",0.102860783017726
"Gene_4595",0.0189319744027752
"Gene_4596",0.0846353716588761
"Gene_4597",0.105394193225528
"Gene_4598",0.052753137667692
"Gene_4599",0.175313369789665
"Gene_4600",0.0211930095561099
"Gene_4601",0.0651774776386937
"Gene_4602",0.0775474799670772
"Gene_4603",0.117514742211365
"Gene_4604",0.0330617516663354
"Gene_4607",0.105775737293639
"Gene_4609",0.0525356647929702
"Gene_4611",0.051172364593183
"Gene_4612",0.17395359351287
"Gene_4613",0.0987261428129123
"Gene_4614",0.0377699124298219
"Gene_4616",0.0187718897814837
"Gene_4617",0.0341264181708936
"Gene_4618",0.0542924445865682
"Gene_4619",0.0158266962362554
"Gene_4620",0.00168616928661969
"Gene_4621",0.0755281262095471
"Gene_4624",0.044706083585496
"Gene_4625",0.0331265153004447
"Gene_4626",0.0472815980742114
"Gene_4627",0.136753928841338
"Gene_4628",0.0277038527635627
"Gene_4630",0.00763713819999046
"Gene_4632",0.0702351055872383
"Gene_4633",0.05134489543327
"Gene_4634",0.0412272976848187
"Gene_4636",0.0202609624007168
"Gene_4638",0.0853686412844707
"Gene_4639",0.0434690142175747
"Gene_4640",0.0336714958133331
"Gene_4644",0.113664053465998
"Gene_4645",0.054146735765952
"Gene_4646",0.0120185346899291
"Gene_4647",0.0751147096195073
"Gene_4649",0.00257358026335774
"Gene_4650",0.00248969251787745
"Gene_4651",0.0880378918805511
"Gene_4652",0.0442984799612103
"Gene_4653",0.0534604412586019
"Gene_4655",0.0334630177113659
"Gene_4657",0.101964944329843
"Gene_4658",0.0403415924514681
"Gene_4660",0.0485429800755921
"Gene_4661",0.0214453598179176
"Gene_4662",0.0864974398599001
"Gene_4663",0.0933617104163371
"Gene_4665",0.0665079741917052
"Gene_4666",0.0557832580007678
"Gene_4667",0.0834592686390754
"Gene_4668",0.0137487407668466
"Gene_4669",0.0238693807228314
"Gene_4670",0.0686369470105781
"Gene_4671",0.129244145765831
"Gene_4672",0.0738977837635453
"Gene_4673",0.0245408483551519
"Gene_4674",0.0993710849671698
"Gene_4675",0.0477123476528529
"Gene_4676",0.112300676455362
"Gene_4677",0.0238264062400346
"Gene_4680",0.0566611946979343
"Gene_4681",0.0784149945569084
"Gene_4682",0.0280974355387236
"Gene_4683",0.0225251199332117
"Gene_4685",0.0446526726385512
"Gene_4687",0.0449829396197146
"Gene_4689",0.0645282598020951
"Gene_4692",0.0503228130376452
"Gene_4693",0.0347398114873378
"Gene_4694",0.0911939649427804
"Gene_4695",0.00013815598900413
"Gene_4696",0.0861433621000778
"Gene_4698",0.0218104067690574
"Gene_4702",0.0393566552360762
"Gene_4703",0.00697646241033389
"Gene_4705",0.0060079989366475
"Gene_4707",0.0708060256215473
"Gene_4708",0.00951100997095455
"Gene_4709",0.123427822453596
"Gene_4710",0.0124304190976305
"Gene_4711",0.0894407346201227
"Gene_4712",0.0182905699257789
"Gene_4713",0.000935933979526737
"Gene_4714",0.0880224483779513
"Gene_4715",0.0792911999228507
"Gene_4716",0.0075022590146534
"Gene_4717",0.0712625242116247
"Gene_4722",0.0737418729965946
"Gene_4723",0.0888468443770365
"Gene_4725",0.0709709317114675
"Gene_4726",0.057329137413936
"Gene_4728",0.0655763580353925
"Gene_4729",0.0733763226802733
"Gene_4730",0.0778326022151727
"Gene_4732",0.0628395135786901
"Gene_4735",0.0517880870749456
"Gene_4736",0.0303569397191579
"Gene_4737",0.13504690665594
"Gene_4740",0.121886728319331
"Gene_4741",0.0204411796449455
"Gene_4743",0.0684763219821813
"Gene_4745",0.0163162907585148
"Gene_4746",0.0294819227793433
"Gene_4747",0.0619775573272028
"Gene_4748",0.0224950090824643
"Gene_4749",0.0094046329180002
"Gene_4750",0.0110577542512353
"Gene_4752",0.0633015351282342
"Gene_4755",0.00216362845251794
"Gene_4757",0.0915910045049619
"Gene_4758",0.0608221775771693
"Gene_4759",0.0772020676254432
"Gene_4760",0.05045198140379
"Gene_4761",0.0831277138364919
"Gene_4762",0.0238776298800842
"Gene_4763",0.0170707599896551
"Gene_4764",0.0358978680862441
"Gene_4765",0.0499788782303296
"Gene_4766",0.0575498446375367
"Gene_4768",0.00399321543568076
"Gene_4769",0.0863112606842011
"Gene_4771",0.0186975297007455
"Gene_4772",0.0171182158064287
"Gene_4773",0.000178026735597303
"Gene_4774",0.0785697863766677
"Gene_4775",0.012160777064953
"Gene_4778",0.0496934204627202
"Gene_4780",0.013890736378368
"Gene_4781",0.063878054768375
"Gene_4782",0.0659528311054696
"Gene_4784",0.00308623901170257
"Gene_4785",0.0502082927335996
"Gene_4786",0.0384336835495716
"Gene_4787",0.0601099531744458
"Gene_4788",0.058215148858777
"Gene_4789",0.0621000332381545
"Gene_4790",0.0020518176384563
"Gene_4794",0.0388726782195392
"Gene_4795",0.0156052379092539
"Gene_4796",0.000817495158241588
"Gene_4798",0.254659094143162
"Gene_4799",0.00511905901725784
"Gene_4803",0.019818588748485
"Gene_4805",0.00730962044086425
"Gene_4806",0.0381351741351086
"Gene_4807",0.00294509658395148
"Gene_4808",0.0590103565606923
"Gene_4812",0.0683296167669338
"Gene_4813",0.073141567121715
"Gene_4814",0.0141540144445522
"Gene_4816",0.0284246363686838
"Gene_4817",0.0850686749484337
"Gene_4818",0.00781787187450256
"Gene_4823",0.0599290133062889
"Gene_4824",0.00844849053050822
"Gene_4825",0.0742898080003958
"Gene_4828",0.0074988605900046
"Gene_4829",0.0453530949017189
"Gene_4830",0.0657661892004486
"Gene_4831",0.115709267808326
"Gene_4832",0.00797614828801008
"Gene_4833",0.0428565821001672
"Gene_4834",0.0939570347316128
"Gene_4836",0.00200483234690996
"Gene_4837",0.0911130446235044
"Gene_4839",0.0171084722397401
"Gene_4840",0.105358423584747
"Gene_4841",0.00996408069364296
"Gene_4845",0.115820399988458
"Gene_4848",0.0695041877489633
"Gene_4851",0.0385052139514559
"Gene_4852",0.0621995811710163
"Gene_4854",0.149944709499979
"Gene_4855",0.0411287070813486
"Gene_4856",0.0492356372089584
"Gene_4858",0.086960116388874
"Gene_4859",0.02275390045439
"Gene_4860",0.0668238092778082
"Gene_4862",0.0550114634457133
"Gene_4864",0.084380296931482
"Gene_4866",0.0256889102620796
"Gene_4867",0.0225996013988001
"Gene_4869",0.0705572852469696
"Gene_4870",0.0519381502780782
"Gene_4871",0.0295742501641856
"Gene_4872",0.0669281070145784
"Gene_4873",0.0387223246359016
"Gene_4874",0.0672551006204305
"Gene_4876",0.0771967994428029
"Gene_4877",0.115835522603132
"Gene_4878",0.154694277453743
"Gene_4880",0.0585421273570859
"Gene_4881",0.0909268446527229
"Gene_4882",0.0428415138210783
"Gene_4886",0.0208662381953464
"Gene_4887",0.0729947699077975
"Gene_4890",0.10000799760955
"Gene_4893",0.0950149601328532
"Gene_4895",0.0602904211675872
"Gene_4896",0.0363338664593442
"Gene_4897",0.0312094339902713
"Gene_4899",0.0698626544473422
"Gene_4900",0.0886301278206627
"Gene_4901",0.0635853581021166
"Gene_4902",0.0992324974127494
"Gene_4903",0.00346743055626852
"Gene_4904",0.0432665770283247
"Gene_4905",0.0272244834728874
"Gene_4906",0.0155436672096054
"Gene_4908",0.116977006479351
"Gene_4909",0.119789674328941
"Gene_4911",0.000282902397374052
"Gene_4913",0.016257140377371
"Gene_4914",0.0449593921298592
"Gene_4915",0.00677012282886658
"Gene_4916",0.066726308690638
"Gene_4917",0.0840094326587542
"Gene_4918",0.0214624303760664
"Gene_4920",0.0742931275527146
"Gene_4921",0.00619968169230622
"Gene_4925",0.0907217040200736
"Gene_4926",0.0893530719247271
"Gene_4927",0.0872504355527703
"Gene_4930",0.0112579628970142
"Gene_4931",0.0147534026136733
"Gene_4932",0.0378234863289801
"Gene_4933",0.0394264298198013
"Gene_4935",0.0308340388686474
"Gene_4936",0.0789103804955968
"Gene_4937",0.180517475414501
"Gene_4939",0.100150795820625
"Gene_4940",0.0181440374096407
"Gene_4941",0.148812199149961
"Gene_4942",0.0434398457390079
"Gene_4943",0.0443389660946454
"Gene_4945",0.0496036987866812
"Gene_4946",0.0392580811426
"Gene_4947",0.0607988911165647
"Gene_4949",0.0381264613074617
"Gene_4950",0.087867177002122
"Gene_4952",0.0733415039600755
"Gene_4953",0.0593117098865856
"Gene_4954",0.00848266510720164
"Gene_4955",0.0132408155576051
"Gene_4956",0.0114562388813551
"Gene_4957",0.017546908793431
"Gene_4958",0.0345329146896138
"Gene_4959",0.0393714755965813
"Gene_4961",0.0903821643965945
"Gene_4962",0.0111249725712645
"Gene_4963",0.0130000063964713
"Gene_4964",0.0121726949591494
"Gene_4966",0.0324770101495573
"Gene_4967",0.0253358560624131
"Gene_4968",0.0797679175242849
"Gene_4969",0.0481944028211791
"Gene_4970",0.0299003262056234
"Gene_4971",0.0511448479385281
"Gene_4972",0.0454193432125027
"Gene_4973",0.180312654156122
"Gene_4974",0.0336375838488441
"Gene_4975",0.0824360355716847
"Gene_4976",0.0547319974370231
"Gene_4977",0.0106767884801129
"Gene_4978",0.0114149758485484
"Gene_4980",0.123902363725636
"Gene_4981",0.0760123953789509
"Gene_4984",0.116843903254928
"Gene_4985",0.0296184749740678
"Gene_4986",0.00563122273369343
"Gene_4988",0.0647636685242077
"Gene_4990",0.0576168229315575
"Gene_4991",0.0386221084163014
"Gene_4992",0.032102308159037
"Gene_4993",0.0552696520081106
"Gene_4995",0.0213915557407667
"Gene_4997",0.0504648431641481
"Gene_4999",0.029579641669649
"Gene_5000",0.0922214034723865
"Gene_5001",0.00223540594677241
"Gene_5003",0.0764779589243143
"Gene_5005",0.0286838174076149
"Gene_5006",0.0331639988982966
"Gene_5007",0.0204526868116695
"Gene_5009",0.0734900677449453
"Gene_5010",0.0460544238590375
"Gene_5013",0.0578510169844879
"Gene_5014",0.0720721233495354
"Gene_5015",0.0243029551767946
"Gene_5017",0.118423082894657
"Gene_5018",0.0741931158572515
"Gene_5019",0.0524371718211256
"Gene_5020",0.024931159407942
"Gene_5024",0.0572488804321782
"Gene_5025",0.0707551743181649
"Gene_5027",0.128026338636172
"Gene_5028",0.108415150337326
"Gene_5029",0.00242370834507621
"Gene_5030",0.0582516925752028
"Gene_5031",0.0681900098139816
"Gene_5032",0.0182746390946145
"Gene_5033",0.0219955724691965
"Gene_5034",0.073625526869304
"Gene_5035",0.000672853459453115
"Gene_5036",0.0247962513751081
"Gene_5037",0.0673077086197749
"Gene_5039",0.141605517836929
"Gene_5040",0.0632472257999042
"Gene_5041",0.0278531955833508
"Gene_5045",0.0718401095868013
"Gene_5046",0.0403056008382845
"Gene_5047",0.0740103835756796
"Gene_5049",0.0520241899331837
"Gene_5050",0.029119260083728
"Gene_5052",0.0196917274390263
"Gene_5053",0.084127652708434
"Gene_5055",0.0173388987448089
"Gene_5056",0.0107809166155497
"Gene_5057",0.0791956813621213
"Gene_5058",0.0576953599741157
"Gene_5059",0.0444134030757897
"Gene_5060",0.0732363532965561
"Gene_5061",0.0486972202530991
"Gene_5065",0.111566069066082
"Gene_5066",0.0740996978838515
"Gene_5067",0.158904921970868
"Gene_5068",0.00237191698493611
"Gene_5070",0.0169747142976537
"Gene_5074",0.00718959241951067
"Gene_5078",0.043255354946043
"Gene_5079",0.103215834784088
"Gene_5080",0.0570963063697385
"Gene_5082",0.0256554678035061
"Gene_5083",0.112339333652501
"Gene_5084",0.0876269060558337
"Gene_5085",0.00361538642506032
"Gene_5086",0.105008261645527
"Gene_5087",0.0806747888014283
"Gene_5089",0.110166064885004
"Gene_5091",0.0358820247020608
"Gene_5092",0.0727760591955642
"Gene_5093",0.0438884423542074
"Gene_5095",0.00223107335012473
"Gene_5097",0.0616501623578385
"Gene_5098",0.0235422075094398
"Gene_5099",0.0311477196420569
"Gene_5101",0.0262666343042062
"Gene_5102",0.157138643307331
"Gene_5103",0.0251287496146078
"Gene_5104",0.0456581079432623
"Gene_5107",0.113693702286553
"Gene_5110",0.0749025006819033
"Gene_5111",0.0404438620693592
"Gene_5112",0.0329460237723973
"Gene_5114",0.0663074331696181
"Gene_5115",0.0288913258276988
"Gene_5118",0.0530936213041762
"Gene_5119",0.00996055619708036
"Gene_5120",0.0190738328582123
"Gene_5121",0.0392834884916828
"Gene_5122",0.0657785888221127
"Gene_5124",0.00581021182593489
"Gene_5125",0.0438408269249666
"Gene_5126",0.0854927851014979
"Gene_5128",0.0264142760567876
"Gene_5129",0.0257620242861702
"Gene_5131",0.00842283277689981
"Gene_5132",0.0489725115738664
"Gene_5133",0.0523841289574216
"Gene_5136",0.0858668307571606
"Gene_5137",0.0388566095158254
"Gene_5138",0.0124787589737596
"Gene_5139",0.0409927623979773
"Gene_5142",0.0220201332314391
"Gene_5143",0.0219627607479067
"Gene_5145",0.062431842942988
"Gene_5146",0.0133512745184103
"Gene_5147",0.0488926336793094
"Gene_5148",0.0349801301952821
"Gene_5149",0.0201115948551589
"Gene_5150",0.112681088545038
"Gene_5151",0.112049036518841
"Gene_5153",0.0368425461164099
"Gene_5154",0.0713199651461482
"Gene_5155",0.0335105574899259
"Gene_5157",0.0483989187017371
"Gene_5158",0.00919265951834491
"Gene_5159",0.0766531595971887
"Gene_5160",0.0059792355394479
"Gene_5162",0.0461864033832504
"Gene_5163",0.0554709194296561
"Gene_5164",0.061180824591704
"Gene_5165",0.0189523587240794
"Gene_5166",0.0803154549760001
"Gene_5167",0.00466108085690742
"Gene_5168",0.00261014107221769
"Gene_5169",0.0487828349922248
"Gene_5170",0.0582701827190433
"Gene_5171",0.0769229276832646
"Gene_5173",0.0708157608760183
"Gene_5174",0.0611450517477001
"Gene_5175",0.00132107859257857
"Gene_5176",0.00344519815124045
"Gene_5177",0.0464464293501883
"Gene_5178",0.0403026991377478
"Gene_5179",0.135265491180852
"Gene_5181",0.0140181471015244
"Gene_5182",0.0691090185069752
"Gene_5183",0.0536634698304028
"Gene_5184",0.0601147482258018
"Gene_5187",0.0480646720828686
"Gene_5188",0.0286182488443982
"Gene_5189",0.0428026562796853
"Gene_5190",0.0172989040393356
"Gene_5192",0.0348746346222923
"Gene_5193",0.042000975635478
"Gene_5196",0.104558576221743
"Gene_5197",0.0412347988510375
"Gene_5199",0.0263108677706905
"Gene_5200",0.0133991479489755
"Gene_5201",0.102508197755335
"Gene_5203",0.14636109889483
"Gene_5204",0.0718833445822442
"Gene_5206",0.107433095917169
"Gene_5207",0.0052457350069588
"Gene_5208",0.0908565479046195
"Gene_5209",0.00365358363725798
"Gene_5213",0.0719999566728258
"Gene_5215",0.0396031579823957
"Gene_5216",0.0555570653924593
"Gene_5217",0.0846921168545514
"Gene_5219",0.0293540324703012
"Gene_5220",0.0375851798018636
"Gene_5221",0.0618692746862792
"Gene_5222",0.00286934675280248
"Gene_5223",0.044548530037102
"Gene_5226",0.0173718844457182
"Gene_5229",0.0172224082467931
"Gene_5230",0.0597535563773453
"Gene_5231",0.0871452902268777
"Gene_5233",0.0195546353288947
"Gene_5234",0.108031525031946
"Gene_5235",0.0333899584398933
"Gene_5236",0.0463228943585907
"Gene_5237",0.0628106967910935
"Gene_5240",0.0956808305093753
"Gene_5241",0.116305493617147
"Gene_5244",0.0176935805650404
"Gene_5247",0.055311892164418
"Gene_5248",0.0667633202686675
"Gene_5249",0.115858006162838
"Gene_5250",0.0142810210720716
"Gene_5252",0.13122026591393
"Gene_5253",0.0225013879330422
"Gene_5254",0.1005753038759
"Gene_5255",0.0260230778627877
"Gene_5259",0.01787183555617
"Gene_5260",0.0680957939360347
"Gene_5262",0.01618425314539
"Gene_5264",0.0857319926022475
"Gene_5266",0.114745674243693
"Gene_5267",0.100822535710937
"Gene_5268",0.110832500726329
"Gene_5269",0.0761524511786038
"Gene_5270",0.0560399231769777
"Gene_5271",0.0116829515086896
"Gene_5272",0.0146891766823152
"Gene_5274",0.12071747377868
"Gene_5275",0.0456440230113104
"Gene_5276",0.0283066358164792
"Gene_5277",0.00965816366519645
"Gene_5279",0.0160312903770596
"Gene_5280",0.0262115296457677
"Gene_5281",0.0504874034025145
"Gene_5282",0.0927666221338588
"Gene_5283",0.0844436925486582
"Gene_5286",0.0190127170885854
"Gene_5288",0.0677631661757658
"Gene_5290",0.0229898639751775
"Gene_5291",0.00309742586249806
"Gene_5293",0.129115435701871
"Gene_5295",0.0284114211315942
"Gene_5297",0.102471355739265
"Gene_5299",0.079813240809524
"Gene_5301",0.0470154259817455
"Gene_5304",0.0597406447877078
"Gene_5306",0.0206745112997258
"Gene_5307",0.098071488733495
"Gene_5308",0.00355902935182417
"Gene_5309",0.0175329263060204
"Gene_5311",0.100438410658715
"Gene_5312",0.10502840048904
"Gene_5314",0.0797101400056524
"Gene_5315",0.0414070071659585
"Gene_5316",0.0619130822870737
"Gene_5317",0.0592233656590784
"Gene_5319",0.106770298769615
"Gene_5320",0.016795962881595
"Gene_5322",0.0521388222397126
"Gene_5323",0.0550632003391649
"Gene_5324",0.0183301356051926
"Gene_5325",0.0264208330524522
"Gene_5327",0.0344440431049917
"Gene_5328",0.0329146543051819
"Gene_5329",0.0699462802292774
"Gene_5330",0.0701248964439594
"Gene_5331",0.124951777004036
"Gene_5332",0.0724992535192097
"Gene_5333",0.0393659591463495
"Gene_5334",0.0598084743873257
"Gene_5335",0.084860417308108
"Gene_5337",0.00408060814943223
"Gene_5338",0.0900840703335315
"Gene_5339",0.0733457158056741
"Gene_5340",0.0672144922921789
"Gene_5341",0.111104604647727
"Gene_5342",0.0611304380168405
"Gene_5343",0.066887309508497
"Gene_5344",0.0524340697223513
"Gene_5346",0.096366432059793
"Gene_5347",0.0332127108842055
"Gene_5349",0.0665009462012445
"Gene_5350",0.00617132457956782
"Gene_5351",0.0642806330539143
"Gene_5353",0.100971854110069
"Gene_5354",0.0446104880007896
"Gene_5355",0.113539267577025
"Gene_5356",0.00938775963180394
"Gene_5357",0.0423485815554159
"Gene_5358",0.00361572586739589
"Gene_5360",0.0589257067201729
"Gene_5362",0.0618210545951743
"Gene_5364",0.00767019364377575
"Gene_5366",0.0193546250257075
"Gene_5367",0.0469230418225965
"Gene_5371",0.0201195851653555
"Gene_5373",0.00827860048437712
"Gene_5374",0.0504685478321205
"Gene_5375",0.0229617327999971
"Gene_5377",0.0563706698263782
"Gene_5378",0.113537758301443
"Gene_5379",0.0423042983039026
"Gene_5380",0.0409180776057867
"Gene_5382",0.0814633376565372
"Gene_5383",0.0704641608749292
"Gene_5384",0.00771088207314152
"Gene_5385",0.0283149125252802
"Gene_5387",0.0724599356196975
"Gene_5388",0.037825586036456
"Gene_5389",0.0982537519519893
"Gene_5390",0.0899740909893043
"Gene_5391",0.0787960215260965
"Gene_5392",0.114027193932531
"Gene_5394",0.00776249852761968
"Gene_5395",0.100158102462279
"Gene_5396",0.0876181334769335
"Gene_5397",0.0306486023046499
"Gene_5398",0.120586393164586
"Gene_5399",0.0754336778745244
"Gene_5400",0.0486913268572482
"Gene_5401",0.0572961980144511
"Gene_5404",0.0377465177559855
"Gene_5406",0.0131703836002366
"Gene_5408",0.13495984141331
"Gene_5409",0.00199968327938427
"Gene_5410",0.00718645907899251
"Gene_5412",0.0389361726008515
"Gene_5413",0.0487324247338901
"Gene_5415",0.145243087139796
"Gene_5416",0.0644773297820782
"Gene_5417",0.0757061015018614
"Gene_5419",0.0526171688518056
"Gene_5420",0.129842989925772
"Gene_5421",0.0801545561982784
"Gene_5424",0.059042975207618
"Gene_5425",0.076936726055401
"Gene_5426",0.0124994874264019
"Gene_5427",0.00991981996597335
"Gene_5428",0.0204770651128636
"Gene_5429",0.0690581864809694
"Gene_5430",0.00375950061799868
"Gene_5431",0.0373899379092362
"Gene_5432",0.0622598294664365
"Gene_5434",0.101272537441695
"Gene_5435",0.0589308280024712
"Gene_5439",0.00139241152877334
"Gene_5440",0.0122428761204327
"Gene_5441",0.0773106114491604
"Gene_5443",0.0454545710832406
"Gene_5444",0.0929488146172179
"Gene_5445",0.0952230689296383
"Gene_5447",0.0906158870505815
"Gene_5449",0.0438906330993611
"Gene_5450",0.162444948029654
"Gene_5451",0.120364101505366
"Gene_5453",0.135176477472613
"Gene_5454",0.113623119261784
"Gene_5456",0.0284066421429219
"Gene_5458",0.131077938026706
"Gene_5459",0.0536770338740711
"Gene_5461",0.0381370312995704
"Gene_5462",0.0867816886175006
"Gene_5463",0.0736277370033966
"Gene_5464",0.0894336925150916
"Gene_5465",0.1211269907888
"Gene_5466",0.0171443761650147
"Gene_5467",0.0530251963658541
"Gene_5468",0.0208470366646591
"Gene_5469",0.0009487681916589
"Gene_5471",0.093804795541383
"Gene_5472",0.0225964511981687
"Gene_5475",0.0314596395522835
"Gene_5476",0.062496746304006
"Gene_5477",0.0076605461830952
"Gene_5478",0.0491866824291507
"Gene_5479",0.00505602870573085
"Gene_5480",0.015144638204037
"Gene_5482",0.0293160443312179
"Gene_5483",0.0196292879908522
"Gene_5484",0.0769468150937564
"Gene_5486",0.0427651047328554
"Gene_5488",0.056655839012568
"Gene_5489",0.0554845884006498
"Gene_5490",0.0156423367156577
"Gene_5491",0.0656900557892457
"Gene_5492",0.0400496494290858
"Gene_5493",0.0474963837492739
"Gene_5494",0.0133770118706904
"Gene_5496",0.0934206651189431
"Gene_5497",0.0940307325699039
"Gene_5499",0.035060702814425
"Gene_5501",0.12696180576363
"Gene_5502",0.112800041313366
"Gene_5504",0.0103756670245687
"Gene_5506",0.0380626548294938
"Gene_5508",0.071032302633415
"Gene_5510",0.0878875902395913
"Gene_5513",0.00825454655899049
"Gene_5515",0.0807382807608366
"Gene_5516",0.016409386593367
"Gene_5517",0.0868091235932207
"Gene_5519",0.00429914387027219
"Gene_5522",0.0699119779842055
"Gene_5523",0.0261993757138668
"Gene_5525",0.0187286693534565
"Gene_5527",0.107111516490427
"Gene_5528",0.058244909701179
"Gene_5530",0.0825666852525466
"Gene_5531",0.0790486633841661
"Gene_5532",0.131700213102583
"Gene_5533",0.148021175669651
"Gene_5534",0.0460294278016939
"Gene_5535",0.0789653014422358
"Gene_5536",0.078969986528282
"Gene_5538",0.136826663497263
"Gene_5539",0.102631761367416
"Gene_5540",0.0187839833858265
"Gene_5541",0.0999099559600376
"Gene_5542",0.0551785983948427
"Gene_5543",0.0507470504276317
"Gene_5545",0.0793980463880795
"Gene_5546",0.0738677275304527
"Gene_5547",0.0479630692505046
"Gene_5549",0.0900784654524589
"Gene_5553",0.0343322721374979
"Gene_5554",0.0766684455716762
"Gene_5556",0.0301822836060928
"Gene_5557",0.0610116063458572
"Gene_5558",0.0171820542964154
"Gene_5559",0.00422795223732031
"Gene_5561",0.0656875292492733
"Gene_5562",0.0505578912303566
"Gene_5563",0.0581973054366838
"Gene_5565",0.0135423296145025
"Gene_5566",0.113728298244503
"Gene_5567",0.025481405747628
"Gene_5569",0.0188989181919679
"Gene_5571",0.0757763940478871
"Gene_5572",0.060565277194184
"Gene_5573",0.0348102069583769
"Gene_5574",0.0185344075994736
"Gene_5575",0.0187550171748567
"Gene_5576",0.0328027975056595
"Gene_5578",0.130582363455002
"Gene_5580",0.0310536648863424
"Gene_5581",8.98354376812627e-05
"Gene_5582",0.0951767452730032
"Gene_5583",0.145275087868144
"Gene_5584",0.00506568375484573
"Gene_5585",0.00225535564449419
"Gene_5587",0.0413301266985875
"Gene_5588",0.0935981785038256
"Gene_5590",0.0543105344022488
"Gene_5591",0.0629621324162257
"Gene_5592",0.0148093620285619
"Gene_5593",0.0500601250304133
"Gene_5594",0.0799665518092434
"Gene_5597",0.024084693636409
"Gene_5599",0.0317124972703318
"Gene_5600",0.00175410021607236
"Gene_5601",0.0193338032000598
"Gene_5603",0.0759916412834758
"Gene_5605",0.0806239092807708
"Gene_5611",0.0429787981916014
"Gene_5613",0.0114499554491267
"Gene_5615",0.0251135505140212
"Gene_5616",0.0798902564424218
"Gene_5618",0.0980407715143254
"Gene_5619",0.0552223342619245
"Gene_5620",0.0670357366864871
"Gene_5621",0.0364012181666875
"Gene_5623",0.0342020673778927
"Gene_5624",0.0336908885681062
"Gene_5627",0.0484736053616777
"Gene_5630",0.0459603901853582
"Gene_5632",0.040623529430357
"Gene_5633",0.0640962238796261
"Gene_5634",0.0343775987260608
"Gene_5635",0.0440345708969683
"Gene_5636",0.0868884826676628
"Gene_5637",0.0408312796299488
"Gene_5639",0.0703151330602791
"Gene_5640",0.0494319412625841
"Gene_5645",0.0389766259921647
"Gene_5646",0.0172299685347057
"Gene_5648",0.0889396075320033
"Gene_5649",0.0292140964792194
"Gene_5651",0.0714927360688256
"Gene_5652",0.138545118434435
"Gene_5653",0.146834837907592
"Gene_5654",0.0747539994515876
"Gene_5656",0.0517050612846748
"Gene_5657",0.06029635747689
"Gene_5658",0.0589191838979244
"Gene_5660",0.0839734475038076
"Gene_5661",0.0130547856911205
"Gene_5662",0.0873924672456359
"Gene_5664",0.0588351305936161
"Gene_5665",0.0207672261053791
"Gene_5666",0.089635923170956
"Gene_5667",0.0450080049854966
"Gene_5669",0.0765289211338214
"Gene_5670",0.000839679041398256
"Gene_5671",0.102154590029931
"Gene_5672",0.0946712946932662
"Gene_5673",0.0716998114030756
"Gene_5678",0.0105105965942442
"Gene_5680",0.0362515346156354
"Gene_5681",0.00934770375998939
"Gene_5682",0.00324012394434625
"Gene_5683",0.0988411071342696
"Gene_5684",0.0565760365261396
"Gene_5685",0.0663878520910495
"Gene_5686",0.0422859809618883
"Gene_5687",0.0303766241073617
"Gene_5689",0.0227346816028797
"Gene_5690",0.121423235398837
"Gene_5691",0.0518087991319143
"Gene_5693",0.0212873450244864
"Gene_5694",0.0183922889448924
"Gene_5695",0.0734658191227155
"Gene_5697",0.0925492056235497
"Gene_5698",0.0260802595267342
"Gene_5699",0.164949277000049
"Gene_5700",0.0582741631628427
"Gene_5701",0.0279082047171588
"Gene_5703",0.0701442653520394
"Gene_5704",0.0274545811831595
"Gene_5705",0.168545062198528
"Gene_5709",0.052184953019315
"Gene_5710",0.00366197338211727
"Gene_5711",0.00480315577935508
"Gene_5713",0.0781287542745464
"Gene_5716",0.157395871895659
"Gene_5717",0.0529393724984821
"Gene_5718",0.0405769247034198
"Gene_5721",0.0723100726942754
"Gene_5722",0.0118052852944777
"Gene_5723",0.182221824910262
"Gene_5724",0.109547747218041
"Gene_5725",0.032906242084636
"Gene_5729",0.0280972158279318
"Gene_5731",0.124810914117309
"Gene_5732",0.0743416437592708
"Gene_5733",0.027667005771189
"Gene_5734",0.0483038112054097
"Gene_5738",0.0388464064790441
"Gene_5739",0.0792388117740512
"Gene_5740",0.0560646226585719
"Gene_5742",0.0171112153816257
"Gene_5744",0.0144840611996413
"Gene_5745",0.0481449400897342
"Gene_5746",0.0787681592207226
"Gene_5747",0.0141811294741907
